AtomicNumber,BlockIndex,EnergyEv,SigmaA0Squared,WeightedRmsError,WeightedMaxError,ElapsedMilliseconds,PhiKnotIndices,XKnot
1,1,49.999999999999993,2.6245711657899999,6.3169877619962054E-06,2.4463875457004375E-05,1697.706,"0;109;200;285;386;502;627;759;899;1033;1153;1272;1397;1515;1623;1756;1887;2013;2177;2337;2466;2572;2679;2786;2885;2973;3046;3103;3152;3208;3277;3349;3418;3483;3541;3592;3636;3677;3717;3753;3785;3816;3850;3886;3920;3951;3979;4006;4035;4066;4096","1;0.992729008;0.986413598;0.980300069;0.972748876;0.963664234;0.95334053;0.94178015;0.928701878;0.915308595;0.902505755;0.888972342;0.873756111;0.858343422;0.843239844;0.823166251;0.801586926;0.778885245;0.74598217;0.709498465;0.676264167;0.645907462;0.61198163;0.574180305;0.535131872;0.496551543;0.461331666;0.431517124;0.404071927;0.37042129;0.325189918;0.27289781;0.217096388;0.15857619;0.100683317;0.0446759798;-0.00801394507;-0.0612192228;-0.117406189;-0.172007337;-0.224101692;-0.278092682;-0.341712445;-0.414658278;-0.48945269;-0.563238263;-0.634982944;-0.709240317;-0.795146823;-0.89483577;-1"
1,2,53.087295892748919,2.4443999815300002,3.4594527598693446E-06,2.3825386954130084E-05,1668.934,"0;101;190;281;383;499;627;763;900;1030;1152;1274;1395;1510;1620;1741;1880;2031;2183;2326;2456;2574;2684;2788;2884;2970;3042;3100;3153;3214;3280;3349;3418;3483;3541;3591;3636;3678;3717;3753;3785;3816;3850;3886;3920;3951;3979;4006;4035;4066;4096","1;0.993607819;0.987758994;0.981554925;0.974315107;0.965686977;0.955637455;0.944292903;0.932096303;0.919729292;0.907342672;0.894116104;0.880073667;0.865775704;0.85113138;0.833796263;0.812080741;0.785955608;0.75649941;0.725322545;0.693480194;0.661128342;0.627455294;0.591924369;0.555358648;0.518990576;0.485489547;0.456189811;0.427384853;0.391538113;0.349072456;0.299962699;0.245233119;0.187645137;0.130474657;0.0761118978;0.0225773193;-0.0318596065;-0.0867708474;-0.141645506;-0.194187924;-0.248839557;-0.313497812;-0.387985855;-0.464758217;-0.540894389;-0.615310907;-0.692739844;-0.782838583;-0.888106108;-1"
1,3,56.365219704085561,2.2772329453100002,3.554031438005632E-06,2.8581910288094647E-05,1660.681,"0;104;192;280;382;500;628;762;896;1028;1156;1278;1395;1506;1617;1741;1881;2031;2182;2324;2454;2574;2685;2789;2885;2969;3040;3100;3156;3215;3280;3349;3418;3483;3541;3591;3636;3678;3717;3753;3785;3816;3850;3886;3920;3951;3979;4006;4035;4066;4096","1;0.993744135;0.988244176;0.982542157;0.975664318;0.9673208;0.957760751;0.947129011;0.935791612;0.92385751;0.911475718;0.898848534;0.885894179;0.872752786;0.858688116;0.841751039;0.820857406;0.796045899;0.768063724;0.738451481;0.707974672;0.676417351;0.643734992;0.609490156;0.574190319;0.539879858;0.507978857;0.47864604;0.449049532;0.415252388;0.374485701;0.326531112;0.272933275;0.216352075;0.159989342;0.106211625;0.053075362;-0.00114231126;-0.0560254417;-0.111069702;-0.163962841;-0.219177827;-0.284767896;-0.360692173;-0.439357579;-0.517792106;-0.594866335;-0.675498903;-0.769896269;-0.880976737;-1"
1,4,59.845541929811816,2.1221097843700001,3.4529158130467068E-06,3.1730472617397254E-05,1671.901,"0;96;182;275;382;502;629;761;895;1028;1156;1278;1392;1501;1615;1743;1885;2034;2182;2323;2454;2574;2685;2789;2885;2969;3040;3100;3156;3215;3280;3349;3418;3483;3541;3591;3636;3678;3718;3754;3786;3818;3852;3886;3919;3949;3977;4006;4036;4067;4096","1;0.994525194;0.989439189;0.983733356;0.976886332;0.968819678;0.959797502;0.94983983;0.939062417;0.927624106;0.915839791;0.903816402;0.891803801;0.879536271;0.865795612;0.849118888;0.828849733;0.805247307;0.778996289;0.750867009;0.721452594;0.691179037;0.659784257;0.626842082;0.592832744;0.559723973;0.528892338;0.50050056;0.471811354;0.438997537;0.399338812;0.352575868;0.300161988;0.244655862;0.189179569;0.136071667;0.0834234506;0.0295224898;-0.0266996771;-0.0819397494;-0.135214835;-0.192908898;-0.259669304;-0.332819015;-0.410801053;-0.488516361;-0.567729175;-0.657513201;-0.759889185;-0.877429545;-1"
1,5,63.540759845796678,1.9781381286499999,3.7264342798683159E-06,4.0228261311670011E-05,1665.909,"0;85;169;269;381;502;629;761;896;1029;1157;1277;1389;1499;1615;1744;1886;2035;2182;2323;2454;2574;2685;2789;2885;2969;3040;3100;3156;3215;3280;3349;3418;3483;3541;3591;3636;3678;3718;3754;3786;3818;3852;3886;3919;3949;3977;4006;4036;4067;4096","1;0.995408714;0.990715742;0.984913468;0.978116751;0.97039175;0.961819768;0.952355504;0.942030609;0.93114686;0.919929385;0.908673525;0.897450089;0.885676563;0.87236172;0.856333137;0.836984456;0.814434707;0.789510846;0.762606084;0.73444134;0.705419362;0.675284863;0.643621624;0.610884845;0.57896626;0.549197674;0.521746039;0.493967444;0.46214509;0.423612416;0.378072053;0.326888204;0.272518396;0.218001664;0.165642083;0.11356815;0.0600779578;0.00408907561;-0.0511195064;-0.104552947;-0.162631094;-0.230116084;-0.304411262;-0.384025663;-0.463797539;-0.545555294;-0.638780415;-0.745814562;-0.869685769;-1"
1,6,67.46414238367818,1.8444896148400001,4.0429817462549372E-06,4.3310413084807209E-05,1664.148,"0;89;175;273;382;502;629;761;896;1029;1156;1276;1388;1498;1615;1744;1886;2035;2182;2323;2454;2574;2686;2790;2885;2968;3039;3100;3156;3215;3280;3349;3418;3483;3541;3591;3636;3678;3718;3754;3786;3818;3852;3886;3919;3949;3977;4005;4036;4068;4096","1;0.995434761;0.990866065;0.985456765;0.979171038;0.971895456;0.963753283;0.954762042;0.944949806;0.934602797;0.924021959;0.913319826;0.902645171;0.891443133;0.878656566;0.863383114;0.844934881;0.823418915;0.79961735;0.773899794;0.746949136;0.71914655;0.689967275;0.659523666;0.628348649;0.597991407;0.569315553;0.542376578;0.515508592;0.484683454;0.447290182;0.402997315;0.353083402;0.299904794;0.246413603;0.194876611;0.14345786;0.0904682726;0.0348126255;-0.0202624463;-0.0737541839;-0.132108584;-0.200197771;-0.275515825;-0.356650174;-0.438392013;-0.522641242;-0.615792036;-0.73107177;-0.86599791;-1"
1,7,71.629777777457321,1.7203960514100001,4.4965787527091524E-06,5.4471981528747548E-05,1672.734,"0;92;177;273;383;503;629;761;896;1029;1157;1276;1388;1499;1616;1746;1888;2035;2182;2323;2454;2574;2686;2790;2885;2968;3039;3100;3156;3215;3280;3349;3418;3483;3541;3591;3636;3678;3718;3754;3786;3818;3852;3886;3919;3949;3977;4005;4036;4068;4096","1;0.99552083;0.991232455;0.986203134;0.980181575;0.973272145;0.965601027;0.95706284;0.947740674;0.937909186;0.927768171;0.917673826;0.907519519;0.896759808;0.88457936;0.869905412;0.852298975;0.8320418;0.809324384;0.784755826;0.758983791;0.732367456;0.704400659;0.675185859;0.645227909;0.616015136;0.588382304;0.562388599;0.536429048;0.506602883;0.470357835;0.427331954;0.378721833;0.326782584;0.274377644;0.223730743;0.173043847;0.120640732;0.0654146597;0.0105730603;-0.042877648;-0.101399869;-0.169969156;-0.246181831;-0.32871443;-0.412328869;-0.499003619;-0.595432162;-0.715650141;-0.857621074;-1"
1,8,76.0526241520746,1.60514566456,4.7880480577298102E-06,5.2196436725049367E-05,1665.258,"0;95;178;274;384;503;630;762;896;1029;1155;1271;1382;1495;1616;1747;1888;2035;2182;2323;2454;2574;2686;2790;2885;2968;3039;3100;3156;3215;3280;3349;3418;3483;3541;3591;3636;3678;3718;3754;3786;3818;3852;3886;3918;3947;3975;4005;4038;4070;4096","1;0.995611489;0.991636693;0.986864746;0.981149673;0.974646509;0.967306674;0.959196806;0.950407982;0.941069424;0.931588829;0.92225486;0.912717164;0.902330041;0.890358925;0.87627703;0.85961926;0.840310693;0.818640947;0.795184314;0.770554006;0.745091677;0.718306065;0.690291286;0.66152668;0.6334396;0.606837153;0.581780076;0.556724012;0.527895868;0.492803931;0.451060146;0.403781146;0.353122979;0.301858187;0.252163678;0.20227918;0.150544226;0.0958406702;0.0413298011;-0.0119818179;-0.0705629513;-0.139486626;-0.216460407;-0.297574937;-0.379644632;-0.467971414;-0.574332595;-0.708227992;-0.85889554;-1"
1,9,80.748563235624118,1.4980794509599999,5.3565826258968432E-06,6.5294255549019908E-05,1693.019,"0;99;184;277;384;505;633;764;897;1029;1154;1269;1380;1494;1616;1749;1890;2036;2182;2323;2454;2574;2686;2790;2885;2968;3039;3100;3156;3215;3280;3349;3418;3483;3541;3591;3636;3678;3718;3754;3786;3818;3852;3886;3918;3947;3975;4005;4038;4070;4096","1;0.995661199;0.991794288;0.987401783;0.982126951;0.975852251;0.96882534;0.961178064;0.952891767;0.944088399;0.935157895;0.926372945;0.91731894;0.907365322;0.895889521;0.882275701;0.866393864;0.848104119;0.827576578;0.805194438;0.781670332;0.757326782;0.731691122;0.704847515;0.677250743;0.65026933;0.624681294;0.600550115;0.576390505;0.54855603;0.514618635;0.474166751;0.428241104;0.378899574;0.328822464;0.280136883;0.23112084;0.180130437;0.126037732;0.0719520226;0.0188754909;-0.0396560766;-0.108806439;-0.18640393;-0.268606097;-0.352233589;-0.442759812;-0.552501321;-0.691812038;-0.850154221;-1"
1,10,85.734457388078539,1.3985876633800001,6.1008725480973252E-06,8.1163398926831221E-05,1656.358,"0;103;184;274;382;504;632;764;900;1031;1153;1267;1378;1492;1616;1749;1890;2036;2182;2323;2454;2574;2686;2790;2885;2968;3039;3100;3156;3215;3280;3349;3418;3483;3541;3591;3636;3678;3718;3754;3786;3818;3852;3886;3918;3947;3975;4005;4038;4070;4096","1;0.995718777;0.992223263;0.988196909;0.983154416;0.9771595;0.970497668;0.963189781;0.955143273;0.946839631;0.938561559;0.930298388;0.921707034;0.912259579;0.901177585;0.888229668;0.873116851;0.855700672;0.836141169;0.814795911;0.792341888;0.76908356;0.744564533;0.718861938;0.692406178;0.666508436;0.641918421;0.618700385;0.595427632;0.568580389;0.535795152;0.496640265;0.452084661;0.404089004;0.35524109;0.307614952;0.259527475;0.20935294;0.155955181;0.102385066;0.0496378243;-0.00873704813;-0.0779860094;-0.156066284;-0.23921676;-0.324278027;-0.416898578;-0.529948533;-0.67469877;-0.840945482;-1"
